,g_otherprim,g_energy,g_procfoods
845,3.5125,3.1802,84.6509
846,31.2853,50.5946,4120.53
847,48.7287,30.0359,3339.46
848,4.2103,11.9083,299.323
849,11.5559,13.063,422.194
850,20.4719,22.8417,917.39
851,30.3998,9.6191,278.584
852,16.6478,18.4114,378.548
853,9.8664,8.0516,192.186
854,5.5495,7.8198,460.204
855,27.1653,133.73,785.755
856,174.657,157.831,15515.6
857,328.794,192.201,7764.47
858,34.3672,52.6708,1328.91
859,162.529,257.819,5010.2
860,30.857,38.7163,688.209
861,265.76,536.447,10657.2
862,7.0494,8.5061,229.89
863,48.0613,159.432,2360.79
864,19.0981,9.4696,6941.95
865,2179.54,7.0809,570.503
866,61.7006,2937.65,373.152
867,7.552,3.4279,4384.76
868,8.1466,2.7936,20.18
869,12.2069,1.4694,12.4405
870,0.8894,1.2523,7.9095
871,0.6637,0.2228,1.585
872,15.3491,2.7644,17.7387
873,14.2497,15.5135,318.471
874,40.0133,54.7365,539.661
875,3.7064,16.1322,34.0117
876,6.9119,17.7484,47.0095
877,5.1351,19.0821,88.7825
878,20.1277,4.1361,37.3863
879,30.6675,40.6259,96.7317
880,1.783,2.141,10.3461
881,2.3087,2.9195,27.2243
882,6.9225,97.7934,37.717
883,44.5957,53.9779,830.654
884,45.0845,55.5549,303.803
885,21.0509,31.0842,175.791
886,66.1592,84.9886,556.968
887,16.404,15.3567,82.5726
888,141.793,142.442,1004.58
889,30.3134,25.4877,159.436
890,17.3257,62.0556,131.781
891,14.5008,0.0157,413.578
892,474.145,0.0124,9.0395
893,4.2265,72.1265,6.0326
894,0.0113,0.0251,714.667
895,0.0007,0.0019,0.0079
896,2.9715,0.0027,0.6752
897,0.0054,0.0151,0.0576
898,0.0019,0.0049,0.023
899,0.006,0.0001,0.0088
900,0.0397,0.0805,1.6241
901,0.5077,0.0897,3.0691
902,0.0285,0.0013,0.6408
903,0.0057,0.0002,0.0165
904,0.5025,0.0465,0.4068
905,0.0588,0.0001,0.0122
906,0.0713,0.0006,0.0338
907,0.0005,0.0001,0.0009
908,3.3271,0.0146,1.2064
909,0.0352,0.0027,0.5017
910,2.6138,6.9492,27.957
911,1.6147,4.7794,16.7723
912,0.0014,0.0007,0.0039
913,0.0129,0.0033,0.0298
914,0.0033,0.0006,0.0042
915,0.0137,0.0026,0.0287
916,0.0127,0.0012,0.0141
917,0.002,0.0008,0.0036
918,3.1455,5.4873,81.6862
919,12.5646,1.6849,9.0904
920,0.4585,226.259,5.6221
921,0.7315,3.4427,265.36
922,0.0792,0.3934,1.253
923,0.0975,0.3133,0.7781
924,0.0796,0.2531,0.6949
925,0.0269,0.075,0.2112
926,0.7515,2.1783,2.4746
927,0.2976,1.3513,4.9273
928,0.1328,0.8138,1.623
929,0.1727,1.0907,2.0086
930,0.172,1.0209,2.0576
931,0.2516,2.5484,3.1769
932,0.1706,0.2379,1.07
933,0.235,1.6728,1.4514
934,0.0778,0.5433,0.7669
935,0.1438,1.6015,1.3809
936,0.6512,13.2078,5.2428
937,2.7937,16.4301,25.0638
938,1.9074,8.258,12.4117
939,0.8139,5.6285,5.6987
940,1.4089,24.4482,11.7133
941,0.4475,3.7417,4.0655
942,1.4512,10.0573,11.1133
943,0.0209,0.1954,0.2716
944,0.8018,9.518,7.8857
945,0.0895,0.0005,184.751
946,17.9401,0.0003,0.464
947,0.0002,0.4275,0.0017
948,0.0141,0.0001,157.975
949,0.0102,0.0001,0.2857
950,0.0028,0.0,0.0346
951,0.0042,0.0,0.0437
952,0.0002,0.0,0.002
953,0.0152,0.0002,0.1891
954,0.0599,0.0025,4.9059
955,0.1179,0.0006,2.9915
956,0.0351,0.0004,0.7752
957,0.0213,0.0001,0.192
958,0.1166,0.0014,2.2557
959,0.0262,0.0001,0.0946
960,0.059,0.0006,0.3657
961,0.0011,0.0,0.0142
962,0.0871,0.0016,1.4352
963,0.2842,0.0036,1.7456
964,0.5571,0.0176,24.1167
965,0.337,0.0103,16.5296
966,0.1877,0.0047,3.632
967,0.2202,0.0011,4.0318
968,0.1461,0.0006,1.5709
969,0.1014,0.0015,1.489
970,1.1672,0.049,27.7751
971,0.2248,0.0015,2.888
972,3.7326,0.0302,27.4786
973,47.2135,0.021,5.98
974,0.1678,4.5623,1.1209
975,1.4097,0.039,185.126
976,0.0489,0.0016,0.206
977,0.1057,0.0038,0.1867
978,0.0757,0.0025,0.151
979,0.0331,0.0007,0.0613
980,2.0574,0.016,0.7446
981,0.3217,0.015,2.0729
982,0.2067,0.0079,0.638
983,0.1788,0.0135,0.6794
984,0.1418,0.0108,0.5011
985,0.2665,0.0257,1.0514
986,0.4351,0.0054,0.4162
987,0.2976,0.022,0.3275
988,0.0601,0.0066,0.1648
989,0.1786,0.018,0.4787
990,0.7062,0.187,1.2602
991,5.6488,0.1985,10.6472
992,4.728,0.1211,5.8539
993,1.9103,0.0844,2.5128
994,3.5423,0.5876,6.0702
995,0.5892,0.0278,1.1723
996,2.4019,0.1027,3.955
997,0.4884,0.0397,1.2265
998,0.8186,0.1044,2.1115
999,7.3852,0.0982,1271.39
1000,670.638,0.1724,40.3357
1001,45.0895,245.563,99.2653
1002,1.133,0.0098,774.239
1003,0.4472,0.0084,5.9732
1004,0.5645,0.0055,6.3689
1005,0.4785,0.0038,3.9656
1006,1.7536,0.0836,14.9079
1007,2.7461,0.1869,10.8833
1008,2.2166,0.0593,20.9613
1009,6.8241,0.2171,49.2636
1010,3.9849,0.1645,12.4348
1011,1.267,0.1164,6.8889
1012,3.0342,0.0979,27.1659
1013,1.5192,0.0892,6.6605
1014,2.5846,0.0783,16.3561
1015,0.8308,0.0275,5.841
1016,0.0014,0.0003,0.012
1017,2.4511,0.068,12.8308
1018,22.3752,0.6425,411.223
1019,42.0886,1.0934,103.225
1020,1.6948,0.051,14.9029
1021,5.5796,0.2577,56.2385
1022,1.4044,0.0497,12.1382
1023,13.102,0.2687,74.1524
1024,2.854,0.0473,14.7012
1025,51.9896,0.9015,270.942
1026,9.9368,5.2519,13111.8
1027,1736.54,86.2838,453.725
1028,118.861,12150.9,528.201
1029,9.2342,3.8055,13777.0
1030,0.0074,0.0299,4.7544
1031,8.5733,3.1268,131.45
1032,0.2328,1.9383,1.429
1033,1.5212,1.7984,1.9452
1034,3.7361,3.2672,12.5872
1035,5.4396,22.2081,139.69
1036,34.817,79.5729,540.869
1037,7.4463,14.1397,133.287
1038,9.0971,52.3585,43.8249
1039,15.9168,19.7986,109.414
1040,7.2477,10.4461,23.3438
1041,9.8049,60.2719,28.307
1042,0.4262,3.099,5.0014
1043,1.9401,7.0618,21.942
1044,0.0046,0.0966,0.0524
1045,77.1229,225.941,3245.01
1046,84.7567,479.061,483.405
1047,5.9405,23.4938,105.78
1048,18.4865,129.657,226.79
1049,3.6419,16.366,28.0382
1050,37.6015,131.525,375.958
1051,12.7295,28.5704,95.9026
1052,2.6105,137.489,28.2197
1053,0.1394,0.1008,0.492
1054,4.7008,0.0404,0.0117
1055,1.7742,150.872,3.797
1056,0.0001,0.0001,0.0074
1057,0.0052,0.2009,0.08
1058,0.0002,0.0094,0.0008
1059,0.001,0.0435,0.0037
1060,0.0002,0.0089,0.0008
1061,0.0,0.0002,0.0
1062,0.0022,0.1225,0.0077
1063,0.0052,0.4141,0.0113
1064,0.0001,0.0051,0.0003
1065,0.0,0.0,0.0
1066,0.0014,0.1214,0.0031
1067,0.0018,0.0672,0.0123
1068,0.0087,0.5233,0.0517
1069,0.017,0.0871,0.0066
1070,0.025,0.5023,0.0516
1071,0.0005,0.0114,0.0238
1072,0.1105,5.3678,0.5255
1073,0.1134,3.2335,0.5281
1074,0.0875,3.5809,0.3411
1075,0.315,18.7052,1.1099
1076,0.045,1.6431,0.1632
1077,0.1889,10.6786,0.7099
1078,0.0533,1.4549,0.2107
1079,0.087,1.9384,0.3197
1080,0.4077,0.0055,164.542
1081,166.348,0.2435,20.3294
1082,0.0906,2.6274,0.0689
1083,0.0463,0.0003,121.362
1084,0.0755,0.0005,0.1357
1085,0.2161,0.0029,0.2215
1086,0.0892,0.0099,0.0514
1087,0.0,0.0,0.0001
1088,0.0187,0.0024,0.0671
1089,0.0488,0.0018,0.2961
1090,0.3231,0.0103,1.1724
1091,0.0317,0.0096,0.2301
1092,0.0273,0.0011,0.0849
1093,0.0001,0.0,0.0013
1094,0.0009,0.0001,0.0032
1095,0.0009,0.0017,0.0057
1096,0.0086,0.0106,0.1313
1097,0.3245,0.0165,0.4232
1098,0.7276,0.3103,3.8858
1099,5.5952,0.3581,96.774
1100,2.7599,0.1056,13.8374
1101,0.4827,0.0185,2.4214
1102,6.9864,0.4223,30.9725
1103,0.8504,0.0514,3.7694
1104,1.3635,0.0537,3.1213
1105,0.0934,0.0037,0.216
1106,0.0541,0.0095,0.4303
1107,0.1818,0.0219,48.2969
1108,67.1572,0.0857,0.7655
1109,0.1498,6.5473,0.6214
1110,0.035,0.0099,85.2369
1111,0.0661,0.0156,0.4889
1112,0.1101,0.0086,0.9942
1113,0.0547,0.0083,0.6352
1114,0.006,0.0009,0.0708
1115,0.7967,0.0204,0.3141
1116,0.1346,0.068,4.7426
1117,0.4502,0.178,5.2932
1118,0.0243,0.2539,0.4489
1119,0.021,0.0273,0.0781
1120,0.3013,0.125,0.7919
1121,0.0008,0.0011,0.006
1122,0.0098,0.0093,0.0535
1123,0.285,0.0954,0.8656
1124,0.0286,0.0154,1.6148
1125,0.0005,0.0002,0.0996
1126,5.6374,1.3307,41.2708
1127,0.4129,0.6526,5.6266
1128,0.0881,0.0853,0.4831
1129,0.7761,0.4399,9.1409
1130,0.0956,0.0541,1.1243
1131,0.0571,0.0356,1.0841
1132,0.0042,0.0265,0.2217
1133,0.0374,0.6823,0.7213
1134,1.1768,1.3103,341.648
1135,1690.99,5.6908,194.172
1136,41.5828,4522.4,217.63
1137,1.3445,0.6568,2723.55
1138,0.2535,0.3021,0.8059
1139,0.0934,0.2267,0.683
1140,0.028,0.4672,0.386
1141,0.0001,0.0,0.0006
1142,0.2545,1.6905,1.5121
1143,1.5942,5.8159,23.4235
1144,10.8599,11.4571,57.2641
1145,1.5819,9.5305,15.0753
1146,1.3775,9.003,10.4693
1147,0.884,5.997,30.7471
1148,31.8339,3.6832,13.2763
1149,8.4147,19.8579,27.9202
1150,2.5969,22.2851,29.4736
1151,0.5961,1.3438,6.6126
1152,3.8356,41.0129,36.3531
1153,28.0771,81.4082,192.812
1154,7.7605,50.2392,119.672
1155,4.0804,15.982,39.7442
1156,24.1166,98.1958,307.114
1157,4.53,12.0612,66.6558
1158,15.1336,33.5982,58.3604
1159,7.2018,6.3783,17.2248
1160,2.8407,9.0663,30.1173
1161,0.4074,6.358,3411.36
1162,495.81,1.0422,25.5703
1163,9.9653,5189.29,297.209
1164,0.3884,4.2141,5504.31
1165,0.2547,3.0966,31.0175
1166,0.5376,0.3767,2.179
1167,0.0329,0.2866,2.6977
1168,0.0056,0.08,0.2681
1169,1.0796,1.5727,14.1122
1170,2.9655,21.4536,350.361
1171,3.0398,17.8234,164.822
1172,0.7428,4.8688,39.0705
1173,0.4544,11.4309,11.9612
1174,4.5714,34.9377,119.101
1175,2.1338,1.8033,3.9709
1176,1.4095,39.417,56.9198
1177,0.3193,7.737,12.4534
1178,1.6011,2.6092,37.2899
1179,7.0613,36.5876,115.157
1180,15.7954,132.252,1556.92
1181,10.2735,66.366,174.011
1182,6.7225,69.4841,193.777
1183,26.1709,299.82,528.068
1184,4.5962,9.5889,70.0564
1185,28.549,243.768,1474.54
1186,3.395,43.2581,81.6984
1187,11.309,164.412,567.385
1188,5.5652,0.9948,1485.04
1189,403.088,5.9822,240.1
1190,12.4636,739.842,189.156
1191,1.9527,0.5862,2080.85
1192,0.9623,0.2811,13.9342
1193,0.5593,0.1063,5.2227
1194,0.3741,0.2138,14.4543
1195,0.0412,0.0227,1.6297
1196,0.9627,1.4538,23.4782
1197,4.6826,3.9213,196.445
1198,5.535,1.9898,185.885
1199,0.6668,1.8256,25.9176
1200,0.6136,1.1317,12.3255
1201,2.3888,4.3786,59.7726
1202,1.9976,0.4118,6.5568
1203,2.8116,4.6103,35.7488
1204,0.0401,0.0298,1.2044
1205,0.1355,1.9123,18.5816
1206,2.9774,7.7284,91.3977
1207,40.7988,16.9012,729.39
1208,33.0511,23.3494,215.69
1209,5.3398,3.4102,108.507
1210,14.2852,16.1539,353.059
1211,2.5781,1.9665,43.6146
1212,20.7669,17.5097,377.262
1213,5.2947,2.2842,97.035
1214,3.2488,5.7408,109.842
1215,14.8186,0.6629,1891.73
1216,996.487,0.2948,80.7303
1217,128.992,337.196,83.8268
1218,9.6183,0.4393,2972.24
1219,5.2324,1.0167,29.4485
1220,3.0439,0.3709,73.8427
1221,1.144,0.2057,0.8607
1222,1.6104,0.0471,0.3885
1223,3.8282,0.3668,10.3289
1224,9.1361,0.952,96.9969
1225,35.2667,1.5658,161.258
1226,12.1997,1.0588,20.1865
1227,24.3429,0.5581,16.7849
1228,8.3356,0.5665,37.0806
1229,28.822,3.0405,42.4543
1230,67.6084,11.8182,112.488
1231,2.0307,0.1257,4.4857
1232,1.5173,0.0889,3.0729
1233,2.4871,4.5829,9.0061
1234,7.2606,1.5981,45.7578
1235,16.8675,7.2754,23.8313
1236,10.142,1.553,34.6126
1237,41.8319,8.5372,167.877
1238,9.8702,1.3103,24.955
1239,91.0705,7.6919,183.82
1240,33.537,1.9245,63.1314
1241,5.2591,1.25,6.7551
1242,11.0345,0.6727,5333.38
1243,1495.26,4.7077,446.835
1244,120.383,514.051,170.31
1245,7.8591,0.2575,4887.8
1246,0.0775,0.0592,1.2787
1247,3.9553,0.0868,7.5578
1248,0.0062,0.0031,0.0805
1249,0.0006,0.0001,0.0112
1250,1.1296,0.7104,4.5219
1251,0.3461,0.3269,6.0228
1252,9.3906,2.253,97.1155
1253,0.4063,0.3044,7.2613
1254,2.1114,5.2116,11.8026
1255,1.976,0.9232,22.4657
1256,0.1786,0.1084,0.8472
1257,1.6503,0.3664,2.7847
1258,1.883,0.4325,2.5853
1259,6.5588,0.2742,18.6996
1260,1.5336,0.9192,5.2703
1261,41.6568,35.7053,440.053
1262,8.8535,2.1787,65.7811
1263,0.9131,0.5541,11.1412
1264,7.5293,8.9398,58.2386
1265,1.1424,0.8353,7.2554
1266,9.0916,3.933,244.326
1267,2.4472,0.9018,44.4396
1268,0.391,0.2691,3.9618
1269,2.6067,4.1254,2856.1
1270,181.487,12.351,139.742
1271,12.6804,1262.48,326.266
1272,0.765,2.1017,3360.84
1273,0.122,0.4746,16.635
1274,0.4522,1.9978,13.3361
1275,0.6204,3.1637,12.0532
1276,0.124,1.3432,7.3433
1277,2.0551,11.0543,44.2616
1278,0.9912,4.9793,137.08
1279,2.8925,28.7425,226.071
1280,1.8137,8.3758,49.7726
1281,1.0084,12.7225,22.6993
1282,3.2,32.9638,73.1043
1283,0.8897,2.9647,15.9218
1284,2.7135,51.2784,76.1148
1285,0.5381,2.3404,10.9481
1286,0.6901,5.578,22.9273
1287,2.8866,32.3565,67.2705
1288,9.3977,60.1299,352.297
1289,6.9763,33.628,229.249
1290,1.8743,10.9598,82.0832
1291,1.0906,6.7729,99.0151
1292,0.0403,0.351,4.4875
1293,7.0316,85.1512,333.43
1294,0.4985,3.8466,19.0092
1295,1.1034,10.1438,60.6119
1296,0.5928,-0.073,498.923
1297,238.376,-0.2178,125.942
1298,17.3518,-238.106,170.415
1299,0.9868,-0.0996,1998.54
1300,0.265,-0.076,3.2558
1301,0.6705,-0.0599,3.3715
1302,0.692,-0.0621,3.4819
1303,0.2518,-0.0035,0.9876
1304,0.2887,-0.0479,3.78
1305,2.801,-1.8834,98.0362
1306,1.9117,-0.8146,141.693
1307,0.9497,-0.2267,24.2286
1308,0.3434,-0.2703,4.9789
1309,2.4148,-0.4891,35.6931
1310,0.4309,-0.0696,5.016
1311,1.8183,-0.7762,35.752
1312,0.5318,-0.2607,10.2155
1313,0.7473,-6.8329,14.1656
1314,1.1911,-0.4579,16.7379
1315,6.5529,-7.7292,558.935
1316,3.2515,-1.8473,96.48
1317,6.4836,-5.5857,103.039
1318,151.244,-119.294,1855.42
1319,33.3236,-21.8583,369.154
1320,2.7376,-1.7589,54.4746
1321,16.4753,-12.4536,275.884
1322,3.1156,-0.1699,6.3925
1323,7.641,90.9173,535.458
1324,51.3498,4.6025,17.8587
1325,6.4818,468.257,64.9049
1326,2.535,15.2352,2184.65
1327,1.0472,6.9255,55.5381
1328,0.1922,1.3345,5.9033
1329,0.2094,1.1932,4.6612
1330,0.0722,0.399,1.5543
1331,0.6867,3.2258,12.2387
1332,0.5054,2.9583,15.16
1333,0.9195,6.4617,22.4746
1334,2.0417,12.0272,19.6721
1335,0.4167,3.7394,7.0741
1336,0.1708,2.9697,3.8349
1337,1.1185,8.2782,20.7664
1338,1.4607,13.1604,22.1673
1339,0.2526,1.4323,4.9487
1340,0.674,8.4332,17.5203
1341,0.7066,9.8791,17.4489
1342,1.7056,12.802,43.496
1343,4.2349,45.3676,90.1917
1344,1.3019,10.9168,36.4002
1345,1.0587,9.5138,30.4896
1346,0.6762,5.9601,20.7078
1347,2.3485,24.64,54.2582
1348,0.0162,0.1158,3.978
1349,0.0005,0.0105,0.0159
1350,61.4522,114.31,6953.29
1351,2523.79,103.204,799.004
1352,308.569,18123.5,2119.22
1353,31.7796,48.4212,9374.05
1354,8.7986,12.3003,194.713
1355,11.9556,27.8493,66.6319
1356,3.2594,16.3018,20.0451
1357,2.4652,12.2164,13.8575
1358,3.3225,15.3094,31.7363
1359,9.713,62.7381,184.833
1360,31.1843,149.424,263.727
1361,13.9521,96.8423,151.674
1362,23.0645,55.24,102.278
1363,19.8589,38.582,152.582
1364,35.2915,119.667,269.144
1365,28.6921,82.2807,108.167
1366,28.3116,43.5997,351.719
1367,7.3971,41.151,70.7895
1368,32.3048,156.075,188.648
1369,270.046,2601.35,2487.19
1370,210.903,1184.92,1524.21
1371,27.6205,194.212,266.916
1372,35.5808,218.859,325.447
1373,7.2064,46.8333,63.9353
1374,140.036,743.56,1290.17
1375,13.5294,97.5287,124.591
1376,4.1271,25.5718,29.3339
1377,0.2771,0.2244,3.4011
1378,142.373,0.0458,0.0978
1379,0.2608,704.662,4.8895
1380,1.0259,0.2866,336.181
1381,0.0256,0.081,0.1705
1382,0.016,0.009,0.1644
1383,0.0243,0.0561,0.1721
1384,0.0263,0.0142,0.1516
1385,0.0088,0.0151,0.1306
1386,0.4862,2.5642,16.9458
1387,2.5695,15.1675,30.3716
1388,0.1371,0.3748,1.3065
1389,0.1012,0.2722,0.6955
1390,0.4037,9.6604,29.959
1391,1.0016,1.2109,3.5318
1392,0.2725,1.1336,2.9645
1393,0.0693,0.194,0.3445
1394,0.8484,1.2355,1.881
1395,1.0085,6.4947,7.7742
1396,9.3396,35.5101,93.1617
1397,1.951,13.4627,17.3923
1398,1.7432,7.135,16.4151
1399,4.2114,67.2836,78.2613
1400,0.5581,12.8507,11.2891
1401,9.932,43.5054,84.8949
1402,2.4332,7.4756,14.1863
1403,1.1088,14.9598,8.6509
1404,2.2472,-0.0484,242.959
1405,39.9373,-0.0434,18.4659
1406,1.0906,-4.8341,24.4397
1407,1.0674,-0.0452,591.974
1408,0.1383,-0.0068,4.717
1409,0.1497,-0.009,3.788
1410,0.248,-0.0104,4.559
1411,0.1786,-0.0071,3.0964
1412,0.426,-0.0269,8.8314
1413,0.6054,-0.049,28.1342
1414,1.4475,-0.211,31.1011
1415,0.638,-0.0454,9.9145
1416,0.4342,-0.0363,8.9333
1417,0.6657,-0.0831,14.4995
1418,0.0931,-0.0063,1.6167
1419,0.6159,-0.1096,11.0316
1420,0.2922,-0.0264,7.5744
1421,0.4332,-0.1429,10.2204
1422,1.4998,-0.2728,21.1327
1423,2.4223,-0.1765,42.5775
1424,3.8919,-0.2164,64.1151
1425,1.187,-0.1288,23.1403
1426,1.8158,-0.3513,43.7109
1427,0.5736,-0.0753,13.75
1428,2.6546,-0.3817,53.7233
1429,0.4221,-0.0258,8.3822
1430,0.7256,-0.0636,15.7452
1431,2.029,2.4523,93.02
1432,41.0078,1.2136,4.8629
1433,1.7331,208.632,18.7366
1434,0.4619,0.6922,356.43
1435,0.1069,0.1695,5.5518
1436,0.3481,0.8267,3.6122
1437,0.3685,0.9004,3.7716
1438,0.2931,0.6624,2.9669
1439,0.2387,1.3087,4.4424
1440,1.088,3.9817,14.7407
1441,4.4984,4.2469,15.4573
1442,0.4133,1.3645,7.0772
1443,0.7051,6.7006,26.5113
1444,0.1248,0.5052,1.6989
1445,0.0336,0.3556,0.9533
1446,0.3867,2.1626,5.4568
1447,0.0385,0.8003,0.6248
1448,0.4291,1.7839,8.1
1449,0.5523,1.8207,7.0279
1450,3.0663,11.8012,40.9521
1451,1.4954,11.4096,38.8629
1452,1.4166,3.9917,15.169
1453,1.8602,6.365,22.4556
1454,0.3613,1.6457,9.2902
1455,5.4472,27.7453,54.7224
1456,0.9503,2.1698,9.8151
1457,2.2849,7.2543,26.9096
1458,0.194,0.2355,899.832
1459,716.504,14.5627,111.785
1460,15.667,807.346,113.938
1461,0.3979,0.5605,2807.64
1462,0.0584,0.0944,1.747
1463,0.0742,0.0299,0.7569
1464,0.1523,0.0153,0.3633
1465,0.0025,0.0029,0.0356
1466,0.3231,0.3073,3.6313
1467,6.7044,8.3848,315.239
1468,8.3769,9.7889,265.682
1469,1.1969,3.971,21.7933
1470,0.6886,0.841,3.9705
1471,5.8626,7.9746,79.3508
1472,0.2756,0.2559,7.5661
1473,17.6175,23.0417,74.3198
1474,3.0734,5.6291,23.2696
1475,0.9134,1.1065,25.7759
1476,11.6017,66.8214,118.837
1477,14.0313,17.9404,495.45
1478,5.2335,6.0972,222.635
1479,7.6334,13.3657,131.92
1480,119.415,151.028,763.261
1481,25.3857,32.0718,193.59
1482,4.6969,8.2186,69.5754
1483,32.685,47.2925,692.943
1484,4.178,3.8314,173.935
1485,36.2323,2.0149,3913.16
1486,1202.03,1.449,802.964
1487,38.9694,789.473,270.568
1488,28.5594,0.6293,3255.84
1489,0.6928,0.4004,7.2249
1490,1.4658,0.9889,21.7327
1491,0.2752,0.3279,3.2099
1492,0.2054,0.114,3.4226
1493,0.9127,0.1911,8.4518
1494,2.1147,2.8413,48.7122
1495,3.7167,1.4863,50.0926
1496,1.8342,0.6875,15.4631
1497,1.1502,0.5486,8.8423
1498,3.0874,0.484,40.5392
1499,17.6866,2.809,39.9821
1500,6.9223,8.0295,49.7478
1501,0.2512,0.277,3.3307
1502,0.9722,1.3728,19.1818
1503,2.1462,1.774,13.1509
1504,47.9968,16.1633,1004.39
1505,22.3861,9.501,163.626
1506,4.5093,4.1789,55.3634
1507,46.1296,45.8238,556.979
1508,8.55,4.323,61.4716
1509,12.9949,30.149,237.445
1510,2.038,1.1717,20.2944
1511,0.3478,0.8347,6.456
1512,7.3626,-0.8938,3384.42
1513,1544.27,-2.6499,60.0213
1514,80.525,-752.214,272.617
1515,8.6935,-0.8365,7863.81
1516,0.7841,-0.1686,9.5236
1517,1.4519,-0.1348,22.7615
1518,0.0847,-0.1156,1.4149
1519,0.1278,-0.1184,0.3294
1520,1.0432,-0.2875,20.1705
1521,1.1393,-0.7857,37.0751
1522,5.212,-3.264,140.909
1523,0.3036,-0.3324,7.9933
1524,2.286,-3.8739,16.9667
1525,2.4424,-3.4325,27.8163
1526,5.9684,-1.412,7.7141
1527,5.2982,-8.8678,21.8549
1528,0.2456,-0.1208,2.072
1529,0.3195,-0.2209,9.8596
1530,0.0044,-0.013,0.0265
1531,55.6896,-29.1306,1412.35
1532,40.7451,-37.6791,286.428
1533,3.4416,-1.3613,40.9672
1534,19.7776,-7.8191,203.056
1535,3.8781,-1.2854,31.9159
1536,20.1793,-6.9069,252.502
1537,4.6014,-0.9499,33.7517
1538,0.0104,-0.0111,0.1364
1539,36.5006,0.1382,2942.2
1540,1784.1,2.3964,225.835
1541,38.9228,772.519,250.509
1542,21.7467,0.087,2580.28
1543,0.3927,0.0019,2.4336
1544,1.4714,0.263,7.7374
1545,0.3072,0.1527,1.8478
1546,0.0763,0.0415,0.6092
1547,1.1571,0.2281,7.4063
1548,8.2111,2.7202,120.133
1549,19.2753,5.1102,216.719
1550,3.3745,1.5277,18.3293
1551,4.7028,1.8636,22.6416
1552,6.6078,1.1834,50.7385
1553,3.6569,0.3015,8.563
1554,16.5512,5.5485,28.6876
1555,3.0791,2.5039,12.881
1556,1.3188,0.9897,9.4435
1557,5.9788,7.1437,40.9815
1558,105.488,21.7368,1351.99
1559,33.5604,12.7746,254.05
1560,22.0835,3.0693,74.508
1561,70.8088,56.8113,787.711
1562,5.5074,2.7933,38.795
1563,36.3107,27.4764,545.047
1564,3.6867,1.4574,39.0257
1565,9.7055,3.1606,83.4179
1566,2.1109,1.0143,428.138
1567,231.343,1.0752,27.1634
1568,0.8781,18.3469,5.8742
1569,1.051,0.0093,310.032
1570,0.4631,0.0085,0.6465
1571,0.0757,0.0037,0.9887
1572,0.003,0.0019,0.0421
1573,0.0,0.0,0.0004
1574,0.0898,0.0973,4.1733
1575,0.0758,0.0433,5.553
1576,0.09,0.0606,5.5034
1577,0.0214,0.0387,0.9448
1578,0.0028,0.0029,0.1291
1579,0.0363,0.0095,1.9725
1580,0.006,0.006,0.084
1581,0.0048,0.0039,0.7638
1582,0.0003,0.0001,0.0324
1583,0.2164,0.0721,4.0927
1584,0.3376,0.6531,12.4915
1585,4.701,1.2884,156.629
1586,1.4674,0.7637,65.5881
1587,0.4311,0.2248,19.3058
1588,1.1624,3.2463,85.479
1589,0.142,0.3968,10.4478
1590,1.072,0.4108,6.1981
1591,0.0294,0.0044,0.1004
1592,0.9794,4.9582,15.1649
1593,3.7818,1.3117,112.57
1594,205.028,0.111,2.9745
1595,0.7322,30.3392,0.3231
1596,0.055,0.157,53.8211
1597,0.0012,0.0003,0.0251
1598,3.4132,0.0282,0.4754
1599,0.0031,0.0023,0.01
1600,0.0003,0.0003,0.0008
1601,0.0213,0.0089,0.1557
1602,0.0371,0.068,0.219
1603,0.0,0.0,0.0
1604,0.0113,0.0137,0.0728
1605,1.3062,0.13,0.2464
1606,1.4298,0.143,0.1917
1607,0.1457,0.0374,0.2281
1608,0.0796,0.0366,0.1907
1609,0.0438,0.0138,0.8089
1610,0.0444,0.0279,0.3339
1611,0.0977,0.1857,0.1642
1612,8.5324,1.9063,12.2921
1613,3.0516,1.1384,5.0468
1614,0.2176,0.2395,0.3531
1615,0.1748,0.1167,0.5625
1616,0.0424,0.0236,0.1233
1617,0.3227,0.2031,0.5724
1618,0.0044,0.0011,0.0032
1619,0.8331,1.0124,1.0323
1620,2.3752,0.7392,768.499
1621,71.966,0.021,43.6526
1622,4.0448,146.941,57.0552
1623,1.4577,0.0533,837.914
1624,0.0928,0.0764,6.5114
1625,0.8905,0.0199,7.6147
1626,0.007,0.0117,0.7382
1627,0.0028,0.0024,0.0801
1628,0.0531,0.0331,2.536
1629,0.1585,0.1508,19.6866
1630,1.4107,0.3257,41.8933
1631,0.1599,0.057,6.2524
1632,0.0654,0.0621,3.2004
1633,0.2088,0.1936,17.8267
1634,0.0303,0.0448,0.5915
1635,0.7585,0.5637,21.5114
1636,0.0246,0.0531,5.6136
1637,0.0411,0.2494,4.7423
1638,0.4119,0.0834,11.033
1639,3.1211,2.5777,221.155
1640,1.8276,2.6321,56.3844
1641,0.8179,1.5217,23.6591
1642,4.617,9.6922,123.712
1643,0.9187,1.4733,15.9633
1644,5.853,6.1387,98.7031
1645,1.9498,1.6899,32.7643
1646,4.052,1.4445,113.16
1647,44.2608,55.2375,42316.8
1648,3866.48,157.654,542.551
1649,319.835,64497.9,8944.6
1650,47.0051,59.7886,90518.3
