,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
1210,nzl,1997,finance,75.13,14.2852,16.1539,353.059,28.1921,36.9459,15.1409,7.5024,36.9414,24.2184,50.138,4.3483,18.3479,18.7384,31.3213,72.5049,4.0818,0.0013,171.0,263.803,134.388,18.5049,285.555,70.3849,34.0106,35.6079,405.28,finance,55.8535,13.966,4.7718,241.252,3.3321,25.479,3.2951,5.8894,21.0479,13.5311,31.3535,1.7466,18.2195,6.62,3.8493,31.5183,2.6848,0.0001,0.3271,7.362,63.2823,0.7365,9.9362,9.1517,9.9495,1.4031,4.6778,0.647118,0.00078,0.00144,0.041502,0.000899
1237,per,1997,finance,73.2853,41.8319,8.5372,167.877,12.7169,32.2636,29.384,14.9344,20.4856,5.834,28.2864,3.2342,46.3392,11.8845,12.7748,16.1097,13.0735,0.385,360.664,370.919,197.214,10.0453,444.202,48.4384,11.2626,22.2624,139.169,finance,10.4612,21.3897,5.7873,36.4935,0.0957,8.3105,2.4598,0.3904,0.8058,0.1783,4.528,0.6105,47.022,0.5585,0.1872,0.3316,2.1493,0.0058,0.2283,6.3833,41.134,2.1039,12.142,5.6708,0.3797,1.0408,2.5422,0.824392,0.001778,0.003097,0.031659,0.002002
1264,phl,1997,finance,12.5443,7.5293,8.9398,58.2386,12.2262,2.4017,5.9169,3.638,7.1053,0.8368,4.0571,1.1089,5.513,0.861,9.5212,68.1911,4.5024,3.3318,61.6006,186.045,50.3838,1.7214,160.6,12.9161,118.645,17.6092,563.2,finance,1.2482,1.4128,1.2576,5.6102,0.4142,2.169,6.1836,4.548,7.4958,0.4539,2.8039,1.1484,8.7215,2.3964,3.9597,75.9447,3.0142,0.1042,0.3157,9.7853,27.8916,0.1536,19.8487,1.2019,114.163,0.3626,4.3765,0.756834,0.000619,0.001481,0.015641,0.001111
1291,pol,1997,finance,20.9267,1.0906,6.7729,99.0151,65.3908,11.1883,37.5724,21.2245,22.3408,19.115,22.6271,9.155,10.2022,15.5109,23.3298,87.2226,25.3891,0.2868,56.6146,84.4584,34.8685,9.9371,230.126,7.7618,19.0667,17.3591,88.6788,finance,2.0642,0.636,3.8507,17.8785,1.1289,6.2671,26.2887,7.9455,20.997,7.154,12.2601,6.536,10.3673,10.5053,7.2003,38.2417,3.464,0.009,2.8663,4.1823,21.1091,3.1182,55.7268,4.5369,2.5499,1.3058,0.8781,0.345762,0.003489,0.003707,0.012797,0.004148
1318,prt,1997,finance,375.969,151.244,-119.294,1855.42,516.149,560.995,528.41,371.684,307.782,161.372,352.532,121.313,33.6269,130.354,462.567,750.9,331.199,13.7553,1621.55,1575.39,571.058,120.657,-1183.64,8.8627,1560.31,78.5966,1245.33,finance,45.4878,95.8881,90.0742,167.447,173.58,377.005,336.074,290.641,202.971,114.673,177.089,99.8416,29.5402,53.3066,269.507,454.146,53.8804,0.9142,29.6457,151.354,338.74,40.9256,163.939,15.8973,207.162,106.988,9.9379,0.451766,0.008219,0.012062,0.197956,0.010775
1345,rou,1997,finance,47.6216,1.0587,9.5138,30.4896,7.6144,3.5854,8.9313,6.8372,7.5961,1.2626,11.7999,3.4187,9.6735,3.2906,11.9459,21.3589,4.7265,0.3447,35.2296,12.9406,22.8103,3.4732,60.445,4.6054,27.4142,1.7512,9.7869,finance,2.1263,0.3085,3.897,2.09,0.307,2.6701,8.4379,6.6606,7.4459,0.4302,6.7278,2.6226,9.7349,1.92,2.0574,7.6299,0.6479,0.0107,0.2755,0.3214,9.1518,0.7861,25.4041,0.2888,1.1597,0.8139,0.2534,0.512395,0.004051,0.006029,0.015567,0.005189
1372,rus,1997,finance,181.996,35.5808,218.859,325.447,32.6737,5.2296,4.6875,14.2931,24.2393,19.1028,54.747,4.9747,166.396,7.4687,206.417,28.2119,34.9676,13.0871,387.933,110.191,239.302,45.6737,1431.54,38.1256,58.4884,199.888,738.269,finance,4.6296,17.4631,350.918,23.3675,1.1463,2.9249,1.9457,0.8286,11.2889,14.5355,45.4589,5.7222,172.67,6.783,14.7969,25.6937,13.0875,0.2238,0.8127,5.7115,90.8088,6.756,128.216,6.5385,19.8668,4.2439,2.7539,0.526401,0.002252,0.003311,0.011223,0.002124
1399,sgp,1997,finance,28.2155,4.2114,67.2836,78.2613,8.9517,31.9556,23.878,5.474,11.8965,37.6134,214.142,17.8959,57.0431,24.4131,42.1034,1822.62,47.8682,0.5226,132.232,660.262,153.115,1.2142,314.65,109.925,91.4626,39.0915,350.711,finance,24.5082,3.1595,62.6008,56.4007,4.6674,31.9173,18.0324,4.1774,12.9158,28.0752,227.378,21.0245,63.7198,23.9374,28.9998,1827.59,34.1779,0.0424,0.3066,285.585,127.931,0.2342,56.1529,49.2666,85.2957,6.5982,9.7612,0.599838,0.000619,0.00173,0.06872,0.001393
1426,svk,1997,finance,21.2733,1.8158,-0.3513,43.7109,27.2612,9.5824,12.4213,7.544,8.1199,9.9758,24.3767,7.8516,30.0136,7.0337,17.8825,33.1619,3.7145,0.9313,31.3526,17.4788,23.1594,2.5636,130.41,0.9107,24.832,6.1835,46.5991,finance,2.6945,1.3641,6.3722,4.5258,2.156,6.7568,6.7331,4.809,7.2067,8.1176,17.7823,7.5873,30.1801,5.1909,15.5597,23.4285,0.8245,0.0185,1.7569,0.9749,19.504,0.4845,47.7887,0.4053,6.6639,0.8709,0.8417,0.648909,0.006466,0.014677,0.038107,0.010146
1453,svn,1997,finance,9.0701,1.8602,6.365,22.4556,12.3386,4.5834,5.963,3.6485,10.2099,7.2375,14.3867,3.3729,8.9371,7.1531,18.5322,18.146,3.1258,0.5927,24.6487,24.5098,31.5756,2.8745,48.6955,2.3777,33.438,10.5933,39.1867,finance,0.9671,0.4842,2.986,4.0279,1.03,4.4163,4.0885,2.6271,9.8934,5.3792,12.2734,2.9055,7.1815,4.8851,12.3462,16.0713,0.9221,0.0351,0.8565,3.409,23.757,0.5559,7.8647,0.3932,3.7482,0.7943,1.1749,0.581565,0.001301,0.002563,0.023729,0.001958
1480,swe,1997,finance,70.8347,119.415,151.028,763.261,115.801,48.5274,31.6279,7.0903,357.241,592.922,407.403,77.2348,235.686,154.706,457.997,1232.92,124.007,5.4927,650.869,922.184,452.71,163.061,156.088,40.0064,314.452,3127.62,887.642,finance,32.2475,100.822,104.677,112.165,23.6909,35.6741,19.4096,5.4813,323.77,483.333,310.665,72.2551,237.238,118.741,393.224,1123.11,25.18,0.0267,89.9464,55.7847,331.285,60.3285,28.9884,34.1743,130.6,138.91,6.4845,0.559985,0.000451,0.000745,0.069801,0.000646
1507,tha,1997,finance,100.947,46.1296,45.8238,556.979,77.4267,150.762,353.021,125.66,100.617,36.9025,378.5,61.3626,39.3744,83.1164,391.792,875.794,340.253,9.8211,1010.15,1498.41,543.595,32.9943,-446.425,60.1427,123.357,196.952,1371.65,finance,28.0695,12.7666,24.7631,306.282,3.8383,118.504,117.74,68.5564,102.69,20.3028,296.537,66.2522,41.9299,38.8244,37.0717,766.278,166.465,0.3117,2.5701,120.443,319.469,6.5031,24.9331,13.1877,89.2604,3.9444,19.474,0.739427,0.000423,0.000942,0.061297,0.00062
1534,tur,1997,finance,345.986,19.7776,-7.8191,203.056,30.3609,187.655,106.335,13.4213,24.5207,22.4775,84.4034,20.5642,24.0923,33.9281,48.1835,78.2494,20.7458,2.5562,326.908,399.975,246.901,4.1064,287.612,20.706,21.8435,23.7756,190.634,finance,41.0621,3.5604,0.8149,17.6315,1.2496,185.725,68.7997,2.5392,2.7721,2.4517,17.2699,11.697,25.2854,5.3542,12.9887,25.242,2.8318,0.0295,21.1769,6.1701,93.2458,0.2849,219.503,1.2462,23.3942,14.8041,1.6668,0.723838,0.006682,0.010931,0.025119,0.007776
1561,twn,1997,finance,460.586,70.8088,56.8113,787.711,127.625,584.245,195.664,143.051,119.4,112.633,572.184,98.2862,298.597,337.128,393.973,2989.74,978.905,31.0655,1036.88,1593.08,342.707,19.8742,1350.96,72.9209,1356.55,136.184,634.661,finance,38.2249,8.2187,11.3205,98.0852,2.633,583.903,90.1331,125.943,119.221,56.1685,495.242,90.8157,305.267,292.505,162.016,2512.33,797.964,0.5056,14.5991,35.3972,174.972,2.5187,290.947,6.1622,118.846,3.4995,13.3434,0.716193,0.002581,0.006281,0.072888,0.003879
1588,tza,1997,finance,27.0344,1.1624,3.2463,85.479,19.9298,1.9027,22.7633,1.5615,2.3486,1.3221,6.1723,1.8085,0.5474,1.1454,2.5225,0.9826,1.0301,0.028,3.2456,11.3177,5.6086,1.1176,8.2114,0.2388,1.6275,0.1282,8.6697,finance,6.184,0.1279,0.1656,6.2824,0.6564,1.1051,3.0147,0.229,0.3089,0.1927,0.874,0.322,0.5575,0.0505,0.0941,0.3457,0.9472,0.0029,0.1006,1.029,3.4895,0.4805,7.3088,0.2222,0.9455,0.0988,0.1785,0.625744,0.009159,0.010931,0.038246,0.009919
1615,uga,1997,finance,1.6664,0.1748,0.1167,0.5625,0.8367,0.0155,0.0452,0.0376,-0.0001,0.1284,0.0025,-0.0035,0.0758,0.0182,0.0054,0.0113,0.107,0.0131,4.3904,2.7457,2.6583,0.0257,5.8948,0.0335,0.1709,0.1906,1.9757,finance,0.2464,0.0061,0.0626,0.0791,0.0037,0.0033,0.0015,0.0113,0.0001,0.0181,0.0013,0.0006,0.0801,0.0009,0.0034,0.0092,0.0039,0.0002,0.0472,0.058,0.6443,0.0204,3.7727,0.0144,0.0945,0.0121,0.0286,0.528252,0.009602,0.006473,0.007869,0.006775
1642,ury,1997,finance,48.7032,4.617,9.6922,123.712,23.1207,16.2117,9.576,8.8704,3.03,5.6979,23.2418,1.8744,1.4008,0.8881,3.65,4.5482,0.4754,4.3551,31.7296,56.7246,52.5592,3.256,127.753,8.9276,3.1198,7.1614,211.945,finance,14.5595,2.1433,1.3628,37.9549,3.1298,10.5929,3.3026,6.3078,0.8944,1.4639,6.8424,1.3232,1.3827,0.1378,0.7507,2.0279,0.2514,0.0472,0.0717,1.4268,23.4712,1.0475,53.1192,0.8524,1.2858,0.2522,3.0625,0.766448,0.015582,0.026638,0.053811,0.018326
1669,usa,1997,finance,1386.06,224.872,4212.38,6404.29,2274.6,904.436,1531.72,184.236,1763.24,1985.14,7648.9,407.185,539.832,800.908,11493.7,14667.3,1031.44,1111.27,46506.3,44447.7,8651.82,7002.86,280679.0,15059.0,12986.4,13236.0,45620.7,finance,660.176,138.603,393.311,564.181,163.718,266.416,138.515,40.9966,232.261,448.54,3032.97,277.638,522.38,329.294,2900.13,6343.08,305.788,8.5097,238.956,394.31,3222.77,254.482,7368.81,437.234,1383.31,447.719,812.325,0.61145,0.011694,0.015944,0.040526,0.012871
1696,ven,1997,finance,19.9714,4.5242,404.466,53.7617,33.1071,17.4337,46.6472,19.5958,18.0332,20.1584,112.575,24.1888,36.4193,22.8475,55.9034,23.0045,1.3528,2.8192,88.4324,385.44,147.446,9.74,581.124,53.3631,8.8365,31.3978,101.084,finance,0.9343,2.6438,385.015,2.6175,1.4582,2.6482,0.62,0.7872,0.3662,3.1354,31.93,18.5392,36.6235,5.0919,7.908,3.7146,0.5112,0.0264,0.0989,3.5725,21.971,0.2759,12.3201,0.8002,0.8171,0.9083,2.5237,0.82942,0.000604,0.00097,0.02707,0.000679
1723,vnm,1997,finance,2.1119,0.9485,1.7002,5.8249,0.9005,0.7084,3.2859,3.5551,2.0817,0.2595,0.8682,0.3229,0.1879,0.0926,0.333,2.4022,1.1583,0.0372,23.1394,1.7868,0.6161,0.0224,49.5493,0.0966,0.8813,8.2236,9.7544,finance,1.0758,0.269,1.3777,2.5208,0.0374,0.6379,3.3125,4.0345,2.0413,0.1279,0.7053,0.4143,0.1861,0.0954,0.0966,1.3711,0.6582,0.0005,0.1674,0.3644,0.6579,0.0276,26.1582,0.0901,0.3198,0.359,0.0899,0.749073,0.003497,0.009238,0.010424,0.006282
1750,zmb,1997,finance,4.4753,6.7875,1.4239,18.3345,5.0061,1.9222,2.7137,0.2809,0.4499,0.0645,-0.0003,0.6275,15.1759,0.3114,0.2756,0.1518,1.163,0.3479,13.0481,23.2628,17.1143,3.4257,38.3344,1.0536,7.4146,1.4797,21.4422,finance,0.3468,0.5672,1.7229,0.7401,0.0238,1.1945,0.0734,0.0252,0.0368,0.0137,0.0369,0.085,15.9252,0.1117,0.0839,0.248,0.5399,0.0076,0.3522,0.9302,5.6273,0.292,3.8647,0.4442,3.8546,0.1198,0.4005,0.533763,0.005601,0.011514,0.0433,0.006362
1777,zwe,1997,finance,48.9202,0.4396,0.1347,19.8921,10.0247,2.318,0.5962,0.2018,0.8484,0.2105,0.3984,1.6407,2.4221,1.7237,0.2689,0.5793,2.5336,0.0842,40.1066,15.9917,11.4093,2.2447,181.282,1.6073,14.1284,0.9199,24.2728,finance,37.3396,0.429,0.015,3.6644,0.3411,0.7536,0.2855,0.1606,0.5435,0.1081,0.4222,0.1941,2.5012,0.3004,0.1791,0.3413,0.6353,0.0016,0.453,0.6406,3.8309,0.2061,10.994,0.443,4.9605,0.232,0.4975,0.679967,0.005848,0.009515,0.038131,0.007375
1804,alb,2001,finance,5.506,0.6872,4.282,5.0371,0.3084,0.6717,1.726,3.0398,1.0548,0.5246,0.2977,0.2207,0.2936,0.6317,0.0769,0.6805,0.255,0.183,7.5719,24.6889,4.9788,1.9418,8.5666,0.1834,13.288,0.8813,8.559,finance,0.5394,0.1894,0.0984,0.276,0.0404,0.2917,1.4981,2.6459,0.3616,0.1134,0.1236,0.0653,0.2936,0.1825,0.0372,0.5877,0.1961,0.0157,0.0274,2.304,2.6913,0.9206,1.5545,0.0337,1.4892,0.1769,0.6991,0.658027,0.002689,0.004047,0.029587,0.003296
1831,arg,2001,finance,95.9542,2.8243,67.5686,413.648,83.9965,10.531,53.5405,49.6,33.5081,30.6323,94.7647,10.2504,46.8185,4.2894,62.7795,94.3037,45.9753,22.0798,329.621,1316.79,194.913,76.392,1843.88,371.188,324.25,169.356,1326.28,finance,83.7611,3.1041,81.3222,121.673,4.4237,4.1169,2.3291,19.145,6.5403,7.5086,40.2061,4.3352,28.4463,3.363,26.9759,34.5263,1.5196,0.3968,0.1567,6.3932,37.7516,5.2508,43.3023,12.2126,21.8608,10.0306,3.3879,0.697911,0.001818,0.003034,0.022451,0.002045
1858,aus,2001,finance,267.938,160.639,256.103,429.096,104.063,25.0739,35.5497,10.0263,11.1151,46.6151,121.556,10.4175,198.469,16.3297,121.812,98.3014,39.1972,98.2369,585.867,1513.51,330.134,67.7164,4049.93,424.639,327.362,223.889,2121.89,finance,173.513,121.01,197.012,167.131,29.8857,6.9537,3.5937,5.6848,10.3583,11.3818,59.314,10.2738,200.079,6.5625,47.1344,55.9033,10.8691,2.9046,0.985,52.9201,117.156,10.1354,331.263,59.4349,65.8144,23.7656,28.854,0.608673,0.00643,0.0096,0.029278,0.007314
1885,aut,2001,finance,5.373,2.2688,7.6054,49.6707,8.4042,3.4899,2.3885,2.3226,11.3611,16.0691,32.2214,13.4712,19.8925,14.9054,30.109,89.1976,22.8981,-0.1111,83.1022,120.09,57.6033,9.6406,107.925,5.3239,140.834,29.3529,36.8482,finance,1.9406,1.1132,5.9412,12.239,5.9336,3.4396,1.4991,2.0523,10.0624,15.5188,29.8076,9.2167,18.9237,9.8585,25.7079,80.5616,7.4426,0.0061,3.4106,14.0652,32.1049,2.4464,103.984,3.4305,53.2979,5.1583,0.5132,0.186908,0.005906,0.002915,0.008172,0.005626
1912,bel,2001,finance,11.5332,0.7992,-2.9876,31.4511,3.3525,11.9852,5.0244,3.4448,6.6066,5.7788,44.9834,7.6005,11.8092,8.7663,22.2464,65.2153,23.7717,0.2972,44.3242,56.7674,40.6814,2.1789,3215.49,322.839,25.9514,36.665,198.529,finance,9.0113,0.633,2.1429,17.906,1.9533,11.017,4.7448,3.4682,3.976,4.8822,43.5539,7.0368,11.5718,5.8906,20.7112,58.43,23.3876,0.0152,1.7074,6.0643,30.0534,1.2425,2220.96,122.491,14.8294,5.9573,6.4332,0.250462,0.033393,0.0274,0.031257,0.0442
1939,bgd,2001,finance,15.383,21.6712,0.8735,62.7643,1.2388,45.3834,27.8593,7.0268,1.9451,0.7202,4.3851,1.6988,-6.4286,4.4306,3.9851,5.4549,1.5516,0.0003,29.1217,9.5178,13.5559,0.0022,90.1707,0.1053,2.7017,14.3764,51.4089,finance,0.5525,0.0592,0.0161,2.195,0.0112,21.2251,25.9881,5.8887,0.0424,0.0345,3.6101,0.9639,0.0795,0.0604,0.2594,1.4587,0.3019,0.0,0.005,0.1705,0.3282,0.0117,5.2651,0.0249,0.2632,0.0432,4.6,0.637303,0.001033,0.002491,0.013264,0.001394
1966,bgr,2001,finance,9.5287,0.5658,9.517,9.8184,3.2013,1.7766,5.527,1.4806,1.0881,0.5664,4.5631,1.2191,5.0351,0.6785,1.8311,6.9248,0.8483,0.2207,9.5574,10.5551,11.8741,1.2172,2.2006,0.1786,11.7066,1.0231,11.97,finance,1.7994,0.3614,3.7938,1.5182,0.6368,1.6226,4.9647,1.1951,1.0467,0.3766,3.9841,1.1214,4.9971,0.5523,0.6333,3.5669,0.3113,0.021,0.3784,1.0989,8.9179,0.3955,1.7545,0.1134,2.6003,0.3309,0.6264,0.04576,0.002753,0.001774,0.010141,0.002957
1993,bol,2001,finance,3.8137,0.8163,1.1167,11.9946,2.0839,0.5289,1.3358,0.9406,0.7395,0.1853,0.734,0.0863,0.9924,0.0561,0.5804,0.9595,0.5644,0.4215,4.5383,5.5802,4.4842,1.5429,313.27,1.8065,0.4758,4.0775,13.7134,finance,0.6403,0.8252,1.3259,2.9722,0.0186,0.3187,0.2622,0.2756,0.3156,0.0228,0.1344,0.0296,0.9952,0.0401,0.1287,0.7781,0.5141,0.006,0.0029,0.113,0.6229,0.2549,2.1739,1.1476,0.2063,0.0362,0.2122,0.742362,0.001717,0.003345,0.010246,0.001853
2020,bra,2001,finance,422.207,501.79,411.224,2340.88,216.914,181.607,285.893,171.697,160.39,260.766,707.993,105.323,486.962,100.45,1760.37,1562.04,270.379,37.1264,2008.27,2666.42,662.571,189.64,957.189,1214.96,1053.76,21.8859,1675.59,finance,251.668,464.104,119.56,524.31,4.584,63.8628,12.0634,114.982,90.1904,166.338,244.832,95.8495,548.328,57.3656,734.338,493.051,38.2561,0.2845,1.001,45.7478,124.433,12.2767,154.85,22.4856,136.992,0.616,8.3408,0.626091,0.00314,0.005436,0.078854,0.003618
2047,bwa,2001,finance,0.0282,0.0117,0.0011,0.0808,0.0195,0.0013,0.0009,0.0009,0.0013,0.0027,0.0088,0.0009,0.0008,0.0034,0.0125,0.0093,6.8201,0.0007,0.0637,0.0115,0.0072,0.0005,133.775,0.0009,0.0048,0.0285,40.4421,finance,0.0071,0.0061,0.0008,0.0194,0.0005,0.0012,0.0007,0.0009,0.0006,0.0021,0.0065,0.0001,0.0008,0.0008,0.0121,0.0087,6.7009,0.0001,0.0002,0.0009,0.0052,0.0001,12.6231,0.0002,0.0011,0.007,1.3731,0.83368,0.004747,0.009607,0.008435,0.005755
2074,can,2001,finance,152.568,65.0773,439.323,435.812,107.277,61.3321,87.5682,10.6901,301.378,273.114,371.624,43.6079,150.512,72.0273,787.185,524.878,53.5679,31.1348,1707.33,1504.87,818.023,127.987,1651.22,176.764,520.245,421.048,1403.96,finance,132.653,56.4546,407.399,132.488,17.267,39.1061,20.0164,2.8463,244.17,226.594,307.365,40.9467,154.022,63.3084,691.389,422.432,35.5638,0.6337,4.7092,33.4709,206.472,24.9979,365.622,68.0671,270.048,35.0434,10.546,0.566641,0.002091,0.003178,0.021955,0.002642
2101,che,2001,finance,12.4292,5.2377,34.0967,79.0319,29.6963,27.3684,19.2889,8.2738,8.7101,43.8392,286.017,21.9556,63.2626,56.9948,91.6802,686.938,78.2092,5.2694,274.062,1263.16,131.23,26.7219,13873.3,891.189,280.603,70.5436,1994.77,finance,3.3929,2.1293,42.939,12.9354,7.691,24.5822,9.7781,6.6235,8.6853,29.7118,275.508,20.992,63.6839,52.9353,19.0249,638.147,65.3555,0.2682,0.6764,85.3599,81.1882,5.7296,4289.07,246.691,153.395,9.6865,95.4402,0.726983,0.043371,0.07136,0.07843,0.056864
2128,chl,2001,finance,13.6637,12.871,1.1673,38.9802,11.4898,0.6849,6.0419,2.3077,11.5963,14.9475,14.2168,0.9301,12.6794,1.1933,4.8521,4.9252,0.376,0.349,32.0403,87.5746,17.1404,5.9798,1833.21,6.8294,4.2334,2.4791,22.8195,finance,8.9639,12.0912,0.2283,14.9969,5.0422,0.4515,0.3304,0.243,9.1214,11.4499,8.3489,0.5485,12.6961,0.584,2.4486,3.065,0.2536,0.004,0.0159,2.4557,11.2191,1.1742,22.3029,1.189,2.1203,0.5018,0.1467,0.688691,0.001324,0.002092,0.007333,0.001635
2155,chn,2001,finance,838.195,181.125,184.686,665.194,262.381,283.023,563.4,442.064,224.691,33.5669,377.154,147.038,-0.8581,523.146,572.894,2980.72,622.031,10.0354,3855.77,869.509,199.319,31.6339,263.098,2.134,185.139,107.943,2669.23,finance,45.1484,19.3932,118.217,80.2128,11.0852,307.368,396.592,376.258,187.16,46.7983,378.077,160.764,125.05,423.319,139.165,1939.31,521.615,0.5477,11.04,197.14,131.618,4.4098,373.544,2.3948,23.6794,10.4507,37.8115,0.486112,0.001728,0.003075,0.020887,0.001948
2182,col,2001,finance,50.1906,4.3742,232.062,175.719,66.3557,15.2537,41.9008,6.0842,2.044,31.5417,87.1102,17.258,15.0969,7.6557,20.6827,30.3752,17.7045,31.5043,231.756,270.845,137.842,58.3961,167.928,38.1456,13.3831,18.1574,820.76,finance,19.0384,0.3628,194.492,17.2938,2.151,9.2663,15.3555,3.0457,1.9993,13.1143,51.2981,14.9765,14.9711,4.9481,10.0254,13.7588,4.9638,0.4787,0.1371,4.9371,32.8252,9.2735,27.1084,0.939,1.9197,1.0682,5.8615,0.631139,0.00274,0.003482,0.039687,0.003006
2209,cyp,2001,finance,1.9605,0.008,0.0153,1.5007,1.3126,0.5286,0.7172,0.3161,0.5898,0.1817,0.5344,0.0356,0.1709,0.0658,1.0001,0.4651,0.3744,0.1015,1.1646,4.3324,2.1204,0.1579,99.1614,0.5463,1.8879,0.3232,0.6041,finance,0.6808,0.0027,0.003,0.2756,0.3618,0.1747,0.3892,0.12,0.1779,0.0868,0.3366,0.0444,0.2053,0.048,0.9283,0.3739,0.1267,0.0309,0.0022,1.3704,2.051,0.0684,10.4763,0.1982,1.0908,0.1892,0.1081,0.376287,0.003912,0.002537,0.006564,0.004179
2236,cze,2001,finance,7.9209,3.3053,11.0411,35.7505,15.275,7.582,6.4977,3.7167,14.5495,16.658,17.0628,13.1007,10.6693,16.4396,25.4945,36.6428,6.5235,1.1535,14.7394,31.0992,36.0056,7.5903,185.505,8.3803,56.5261,27.7154,67.4991,finance,1.6665,1.5546,6.8323,5.8743,1.7101,6.3598,3.2959,1.9389,12.3699,10.338,13.6595,9.8789,10.839,11.2763,20.9193,31.5631,3.2963,0.1203,0.9619,1.8246,24.929,2.46,64.8749,1.6146,14.1096,3.8119,3.1222,0.381482,0.003615,0.005195,0.012984,0.005313
2263,deu,2001,finance,17.8947,5.7311,-6.3387,116.591,33.1338,29.8907,42.5047,9.9892,57.1043,26.9378,144.609,23.3373,37.5138,49.2126,221.0,450.147,38.5926,0.1487,319.733,390.634,116.758,18.4806,7934.57,385.739,905.747,130.428,835.14,finance,6.5611,2.569,7.1917,23.9284,3.9997,25.2592,12.6862,5.0418,16.5241,22.9083,118.976,18.602,37.3143,27.4249,152.281,346.73,14.2218,0.0019,6.2786,22.428,57.3093,1.4645,1646.54,24.4593,106.868,5.9878,13.9239,0.340718,0.003988,0.003848,0.005932,0.004735
2290,dnk,2001,finance,102.923,22.6409,206.362,447.869,71.1585,19.7171,22.7888,5.2258,38.6661,33.008,191.297,17.0129,10.3257,42.3137,44.1118,198.615,44.1349,3.3895,468.897,681.64,507.913,97.872,899.468,70.0152,211.84,21.7376,2107.12,finance,84.558,19.3631,135.348,311.987,12.7057,17.4471,16.7051,3.6477,34.0771,16.1583,178.673,15.0586,10.2055,24.3174,27.8595,170.059,16.9442,0.1565,25.0585,74.5929,395.047,55.6903,772.665,56.6006,128.588,18.542,63.4449,0.59013,0.018083,0.026103,0.05718,0.023185
2317,ecu,2001,finance,3.2655,0.3124,3.7108,3.9733,0.4821,0.3369,0.3222,0.1424,0.1738,0.2027,0.492,0.0755,0.0482,0.0696,0.3703,0.2088,0.8277,0.0748,1.8369,0.7491,1.4274,0.8395,243.788,3.9967,0.0994,0.0612,4.7552,finance,2.0908,0.0507,2.6198,1.4616,0.007,0.0775,0.0355,0.0183,0.1421,0.0423,0.1796,0.0524,0.0403,0.0119,0.149,0.1477,0.0642,0.0085,0.001,0.0791,0.4758,0.182,1.9501,0.9854,0.0242,0.0178,0.17,0.5791,0.000551,0.000733,0.002208,0.000605
2344,esp,2001,finance,349.729,122.826,-67.1067,1041.06,139.779,177.007,125.528,135.885,175.948,190.303,622.036,148.633,117.883,193.86,743.36,715.499,468.842,25.4485,2319.5,4752.17,1044.51,126.926,3048.29,228.93,301.563,42.2985,3859.39,finance,245.588,30.9277,42.4868,219.952,56.9002,92.6543,50.0502,75.2835,61.5128,94.4641,448.523,137.165,106.933,81.1164,593.296,515.393,80.59,2.9475,22.0301,400.09,595.969,31.4508,715.286,160.459,355.795,36.8407,116.187,0.466137,0.006965,0.007878,0.046794,0.008912
2371,est,2001,finance,1.2413,2.0864,5.1711,6.1819,2.2354,1.6105,2.2767,0.8601,4.9046,1.1364,2.225,1.0211,4.0082,2.6791,3.4015,17.0931,1.0907,0.1585,4.3667,3.3178,23.435,1.773,42.868,0.9622,10.1661,2.3008,7.1934,finance,0.7683,2.239,0.5805,3.1929,0.4376,1.5398,2.1083,0.6336,4.886,0.9416,2.0262,0.9938,4.1169,2.5558,2.7472,16.0118,0.5782,0.0305,0.5869,1.1451,22.3187,0.6734,15.5623,0.5077,4.5648,0.8154,0.3595,0.685413,0.003629,0.007429,0.029799,0.005801
2398,fin,2001,finance,15.3666,18.3982,10.5893,72.5449,13.153,6.4594,5.9242,1.7567,52.8544,183.472,46.5513,7.8941,45.1404,18.6298,32.2065,257.9,5.5944,0.3594,91.3291,362.335,143.339,20.4373,674.646,29.2686,92.4378,36.2709,639.627,finance,3.9689,4.5711,12.2324,10.2582,1.5429,4.0985,2.9093,0.8882,43.4301,163.983,41.083,7.5205,43.7651,11.1203,27.8728,221.588,3.2383,0.0063,3.9669,11.183,52.5404,4.5321,25.9724,14.6555,31.2514,2.2217,3.3566,0.670018,0.000719,0.001412,0.022759,0.00101
