,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
10420,brn,2011,oconsumer,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.01,0.01,0.01,0.01,0.0,0.04,22.69,0.27,oconsumer,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,12.03,0.0,0.5445,0.0028,0.002,0.0017,0.0023
10447,bwa,2011,oconsumer,1.15,7.54,0.15,29.51,5.88,0.31,0.61,0.06,0.92,1.55,6.56,1.12,0.05,3.1,2.72,4.59,25.91,1.99,91.29,7.24,8.79,0.34,4.8,0.88,6.0,308.8,29.1,oconsumer,0.09,7.47,0.0,1.1,0.24,0.28,0.27,0.02,0.13,0.31,2.15,0.05,0.05,0.4,2.43,3.68,18.9,0.14,0.36,0.38,5.17,0.1,0.36,0.34,2.06,57.61,0.91,0.7896,0.012,0.0118,0.019,0.0121
10528,chl,2011,oconsumer,26.87,78.25,1.56,98.9,30.4,3.01,7.39,4.84,18.86,26.37,36.81,1.29,143.83,6.19,2.35,9.6,0.47,9.32,135.36,245.41,57.48,117.28,47.55,26.87,68.35,5025.08,523.55,oconsumer,19.4,75.57,0.49,38.18,10.86,0.54,0.18,0.35,13.42,20.96,20.08,0.49,144.31,2.2,2.01,4.83,0.18,0.07,0.07,5.34,26.57,4.67,0.66,3.59,23.86,170.23,3.2,0.6681,0.0027,0.0045,0.0083,0.0031
10582,civ,2011,oconsumer,0.03,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.02,220.03,0.31,oconsumer,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.02,0.6679,0.0007,0.0012,0.0006,0.0007
10609,cmr,2011,oconsumer,1.62,0.43,0.3,1.23,0.65,0.04,0.34,0.1,0.4,0.08,0.39,0.01,0.05,0.01,0.39,1.48,0.24,0.01,0.57,3.52,2.93,0.04,0.0,0.02,0.25,267.49,1.08,oconsumer,0.26,0.21,0.27,0.11,0.01,0.0,0.01,0.01,0.43,0.02,0.21,0.01,0.04,0.0,0.04,0.14,0.01,0.0,0.0,0.07,1.59,0.01,0.0,0.01,0.04,18.75,0.04,0.6426,0.0049,0.0074,0.0046,0.0054
10663,cri,2011,oconsumer,12.02,0.97,0.92,21.97,1.66,2.61,5.36,0.62,0.99,3.51,8.44,0.88,1.52,2.43,0.98,24.66,6.07,0.51,8.91,13.71,3.84,5.24,0.52,0.58,1.31,2088.02,25.33,oconsumer,10.1,0.75,0.09,6.35,0.26,0.94,2.04,0.26,0.52,1.34,4.99,0.58,1.52,0.58,0.22,23.41,0.68,0.04,0.01,1.72,2.62,0.9,0.08,0.06,0.79,419.45,0.83,0.7177,0.0259,0.0495,0.0329,0.0362
10690,cyp,2011,oconsumer,0.12,0.15,0.03,3.6,0.15,0.24,1.28,0.23,0.03,1.37,1.77,0.06,0.43,0.05,0.19,0.64,0.39,0.08,3.29,25.53,2.87,0.36,1.48,1.7,77.62,686.46,21.03,oconsumer,0.06,0.08,0.0,0.53,0.1,0.09,0.3,0.05,0.04,0.7,1.65,0.02,0.48,0.04,0.19,0.62,0.12,0.01,0.21,6.83,2.58,0.16,1.36,0.9,38.69,257.39,2.32,0.5765,0.032,0.0435,0.0451,0.0437
10717,cze,2011,oconsumer,2.34,1.28,5.26,21.7,9.28,4.18,3.2,1.12,4.75,14.71,15.46,4.49,7.74,8.52,28.24,67.08,4.37,1.71,50.18,39.75,46.13,12.31,11.98,5.02,149.48,3387.99,290.23,oconsumer,1.48,0.92,4.49,5.03,2.0,3.38,1.64,0.76,4.72,11.4,15.0,4.33,8.04,8.44,24.86,60.55,3.07,0.08,0.57,2.28,20.3,2.66,1.18,0.36,31.55,442.33,1.79,0.4312,0.0054,0.0084,0.0079,0.0081
10798,dom,2011,oconsumer,12.02,3.74,12.01,34.92,6.88,3.31,2.91,1.22,0.66,2.58,10.03,1.6,16.25,0.84,1.62,17.01,2.14,3.27,15.22,93.76,58.32,22.49,0.8,1.06,5.74,2133.68,72.45,oconsumer,4.33,0.96,0.13,3.0,1.85,2.84,1.82,0.99,0.13,0.7,5.08,0.89,18.66,0.78,0.31,15.38,1.98,0.06,0.01,4.53,21.96,2.96,0.14,0.28,2.14,280.3,1.87,0.8999,0.0246,0.042,0.0399,0.0324
10825,ecu,2011,oconsumer,10.13,1.03,24.77,21.28,3.37,1.48,1.41,0.92,0.52,3.32,3.67,0.17,0.4,0.81,4.38,3.48,3.1,0.13,12.18,6.44,22.8,0.79,29.39,0.91,0.25,415.72,36.12,oconsumer,5.01,0.15,15.34,6.36,0.08,0.23,0.04,0.09,0.36,0.41,1.23,0.07,0.4,0.06,1.67,1.18,0.05,0.0,0.0,0.08,4.19,0.04,0.35,0.08,0.04,52.96,0.33,0.913,0.003,0.0058,0.0054,0.0033
10852,egy,2011,oconsumer,0.94,0.18,0.03,1.09,0.02,0.08,0.09,0.0,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.08,0.09,0.08,0.16,0.02,0.02,0.06,5175.65,0.37,oconsumer,0.11,0.04,0.02,0.1,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.01,511.01,0.01,0.5118,0.0201,0.0218,0.0143,0.0219
10906,est,2011,oconsumer,0.2,0.43,0.95,3.7,0.47,0.35,0.21,0.05,1.05,2.89,1.24,0.2,1.06,0.44,0.84,1.86,0.22,0.06,3.18,9.31,5.46,0.31,0.27,0.16,4.89,416.72,14.26,oconsumer,0.1,0.39,0.43,1.53,0.42,0.35,0.14,0.04,1.05,2.48,1.28,0.19,1.09,0.44,0.89,1.88,0.17,0.01,0.18,1.34,4.78,0.11,0.1,0.05,1.62,68.92,0.29,0.4313,0.0087,0.0139,0.0111,0.0135
10933,eth,2011,oconsumer,5.84,0.95,0.05,12.48,2.47,1.09,7.2,2.93,0.23,0.11,1.55,2.4,0.88,0.73,1.77,4.99,2.73,0.68,8.38,0.98,9.25,10.79,0.07,0.05,0.6,307.69,13.24,oconsumer,0.96,0.03,0.0,0.37,0.01,0.15,0.25,0.55,0.01,0.0,0.07,0.04,0.7,0.01,0.1,0.15,0.06,0.01,0.03,0.26,6.52,1.92,0.04,0.02,0.19,12.09,0.68,0.4595,0.0065,0.0047,0.0073,0.0064
10960,fin,2011,oconsumer,4.84,1.58,-0.32,15.78,1.2,1.12,0.63,0.4,5.68,53.25,17.33,1.53,13.64,3.14,5.79,48.16,1.72,-0.03,59.7,476.46,80.39,11.43,15.88,4.75,178.93,4977.99,300.1,oconsumer,1.62,0.85,4.67,3.23,0.57,0.68,0.46,0.26,5.7,45.8,16.34,1.31,13.7,2.98,3.59,36.18,0.45,0.0,0.76,138.36,32.06,1.5,1.46,0.41,22.74,240.91,1.38,0.5393,0.0046,0.0077,0.0094,0.0058
11041,geo,2011,oconsumer,23.93,4.4,3.78,13.53,6.79,0.16,0.36,0.18,0.23,0.45,2.53,0.42,8.41,0.28,3.14,1.93,0.23,0.77,24.61,10.43,10.83,4.39,1.2,0.46,1.16,250.65,58.45,oconsumer,1.35,3.11,0.75,0.62,2.16,0.18,0.34,0.04,0.23,0.09,2.25,0.27,8.58,0.15,1.14,1.2,0.05,0.02,0.1,0.32,6.67,0.4,0.04,0.1,0.44,16.51,2.62,0.5795,0.0077,0.0116,0.0215,0.0093
11068,gha,2011,oconsumer,2.78,0.01,0.0,2.88,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.01,0.0,0.0,0.01,715.18,0.25,oconsumer,0.67,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,87.93,0.01,0.4118,0.015,0.011,0.0138,0.0151
11095,gin,2011,oconsumer,0.39,1.42,0.04,0.99,0.3,0.08,0.22,0.04,0.12,0.23,0.0,0.04,0.49,0.04,0.09,0.0,0.15,0.17,0.17,-0.01,0.29,0.5,0.05,0.07,0.12,42.52,1.22,oconsumer,0.06,1.08,0.04,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.12,0.0,0.0,0.06,0.92,0.02,0.5839,0.0009,0.0014,0.0029,0.0012
11122,grc,2011,oconsumer,1.39,2.13,-1.56,29.81,4.63,3.74,17.1,2.22,0.12,13.71,10.5,1.22,4.47,1.05,0.68,5.04,4.32,0.91,36.14,593.13,4.85,4.25,3.72,12.14,564.3,7287.56,170.12,oconsumer,0.53,1.15,0.64,4.99,0.88,1.53,3.0,0.32,0.15,3.7,8.18,0.6,5.24,1.11,0.46,3.41,0.7,0.05,0.45,37.33,3.9,0.75,0.87,2.99,64.8,1377.05,3.08,0.6774,0.0274,0.0639,0.0482,0.0515
11149,gtm,2011,oconsumer,6.33,1.05,0.52,21.37,7.03,2.4,1.76,1.4,0.1,0.82,8.33,0.69,1.32,0.67,1.59,1.36,2.09,0.04,4.3,10.58,0.11,4.73,0.2,0.36,2.66,1238.35,8.12,oconsumer,2.86,0.78,0.37,4.75,1.55,2.0,0.81,0.16,0.09,0.35,5.12,0.6,1.21,0.21,0.13,0.54,0.23,0.0,0.01,0.55,0.1,1.29,0.04,0.08,0.29,158.21,0.18,0.8045,0.015,0.0278,0.0182,0.0186
11203,hnd,2011,oconsumer,4.83,0.57,0.18,9.51,6.03,2.13,1.18,0.65,0.11,2.28,0.83,0.08,1.16,0.2,1.6,6.35,1.03,0.1,2.04,4.82,0.64,0.61,1.1,1.26,0.37,59.73,7.5,oconsumer,2.99,0.43,0.0,2.84,0.92,2.13,0.86,0.07,0.11,1.98,1.19,0.06,1.16,0.04,0.41,3.35,0.24,0.01,0.0,0.3,0.26,0.57,0.07,0.25,0.08,10.34,0.18,0.5206,0.0022,0.0036,0.0057,0.0029
11230,hrv,2011,oconsumer,31.99,5.36,-6.99,24.24,5.97,0.35,1.58,0.35,3.46,4.31,5.58,5.65,0.63,3.66,1.94,13.94,4.74,1.78,14.59,10.6,41.38,7.19,0.0,0.0,21.48,1072.02,3.37,oconsumer,3.42,1.76,1.73,5.92,1.28,0.33,1.19,0.25,3.86,1.93,3.84,2.49,0.66,1.88,3.46,5.9,1.07,0.4,0.27,3.09,26.52,2.4,0.0,0.0,7.16,485.71,0.08,0.7501,0.0274,0.0586,0.0394,0.04
11257,hun,2011,oconsumer,12.08,1.22,3.23,79.18,24.61,4.3,4.1,1.48,6.11,18.15,28.74,3.49,8.48,5.85,23.96,62.12,4.77,1.4,28.3,246.94,29.82,18.68,9.6,13.84,92.54,2481.54,73.04,oconsumer,9.11,0.75,4.08,32.88,5.64,4.11,2.3,1.25,6.28,12.9,29.12,3.43,8.82,5.93,23.64,60.98,2.82,0.09,1.09,38.8,21.24,3.79,2.74,1.27,25.3,966.13,1.0,0.4252,0.0188,0.0291,0.0236,0.0288
11338,irl,2011,oconsumer,0.76,0.88,0.82,10.69,1.73,0.32,0.11,0.09,0.35,1.29,51.33,0.23,0.5,0.59,0.39,17.07,0.46,0.0,7.43,19.1,11.96,6.01,15.22,22.24,54.22,1398.46,144.59,oconsumer,0.57,0.65,0.13,8.11,1.29,0.29,0.11,0.09,0.29,0.62,52.18,0.16,0.53,0.56,0.37,17.02,0.59,0.0,0.07,10.55,8.78,2.44,12.15,21.48,48.27,324.66,2.34,0.428,0.0033,0.0033,0.0037,0.0027
11365,irn,2011,oconsumer,11.46,5.48,39.52,15.87,2.41,1.28,0.64,0.35,0.02,0.13,6.12,2.23,6.84,11.25,18.58,17.08,1.47,2.61,72.54,94.39,38.78,0.74,2.75,1.09,20.11,5358.74,382.99,oconsumer,1.1,3.83,31.38,0.71,0.04,0.28,0.03,0.07,0.01,0.03,5.07,1.28,6.85,0.5,0.42,1.02,0.04,0.07,0.71,3.31,16.32,0.15,1.22,0.86,6.48,379.7,4.74,0.7116,0.0041,0.0048,0.004,0.0042
11392,isr,2011,oconsumer,11.33,8.08,3.75,20.91,5.36,2.8,1.31,0.36,0.4,25.09,48.58,1.25,1.83,6.09,2.32,39.19,21.43,2.67,46.49,145.35,44.99,95.48,11.1,9.87,139.42,7903.06,412.2,oconsumer,3.88,7.45,2.18,2.44,0.35,1.97,0.33,0.18,0.33,7.42,46.24,0.99,1.82,3.24,1.47,28.52,19.66,0.06,1.09,10.34,29.65,6.04,0.48,0.52,84.56,367.94,2.64,0.5673,0.0071,0.0101,0.0113,0.0092
11446,jam,2011,oconsumer,0.42,0.1,0.01,3.87,0.87,0.0,0.0,0.01,0.11,0.15,0.02,0.03,1.12,0.01,0.02,0.02,0.0,0.12,0.94,9.08,2.01,1.05,1.46,1.75,0.7,641.17,7.58,oconsumer,0.06,0.07,0.01,0.67,0.51,0.0,0.0,0.0,0.02,0.03,0.01,0.02,1.13,0.0,0.01,0.01,0.0,0.01,0.0,0.92,1.45,0.43,0.31,0.31,0.36,194.45,0.36,0.4383,0.1043,0.131,0.0848,0.1288
11473,jor,2011,oconsumer,13.4,7.53,2.46,11.74,2.08,4.13,8.05,0.23,0.27,2.97,22.38,1.09,2.63,1.29,0.41,3.25,0.75,1.02,18.6,9.1,17.98,5.88,6.3,0.51,3.99,164.75,13.25,oconsumer,3.88,4.97,0.25,1.87,0.39,2.47,4.7,0.03,0.3,1.1,19.08,0.26,3.01,0.89,0.29,2.13,0.56,0.06,0.83,0.91,8.21,0.28,0.31,0.05,1.69,22.7,0.73,0.2904,0.0063,0.0052,0.0105,0.0059
11527,kaz,2011,oconsumer,54.17,8.29,156.29,103.57,9.57,0.68,1.62,0.54,1.23,1.02,9.43,1.67,24.36,1.07,2.1,18.11,1.98,0.65,212.87,72.69,40.99,89.95,-0.6,0.47,-1.91,4060.2,343.69,oconsumer,2.37,8.0,147.25,4.2,0.34,0.04,0.01,0.04,0.01,0.05,6.9,0.16,21.4,0.06,0.09,0.74,0.37,0.01,0.23,0.78,19.23,2.73,0.08,0.05,2.49,87.71,6.33,0.5563,0.0026,0.0038,0.0069,0.0028
11554,ken,2011,oconsumer,1.99,0.0,0.0,0.17,0.03,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.0,0.02,441.31,0.22,oconsumer,0.4,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,2.87,0.02,0.7406,0.0005,0.0007,0.0006,0.0006
11581,kgz,2011,oconsumer,0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.06,0.0,0.01,0.01,0.0,38.5,0.46,oconsumer,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,20.35,0.02,0.3867,0.0185,0.0225,0.0132,0.0205
11662,kwt,2011,oconsumer,0.86,0.23,15.38,2.42,0.39,0.18,1.0,0.23,0.06,1.65,11.34,0.28,1.98,0.23,11.21,7.58,7.16,12.09,178.03,87.57,372.07,53.15,54.67,2.7,174.41,1186.51,104.07,oconsumer,0.02,0.17,14.64,0.31,0.01,0.01,0.01,0.01,0.0,0.62,7.31,0.04,0.69,0.04,0.51,0.61,0.23,0.01,0.18,0.55,201.23,28.51,0.59,0.66,25.97,13.99,4.74,0.5163,0.0003,0.0002,0.0039,0.0003
11689,lao,2011,oconsumer,2.8,1.65,1.25,3.97,1.33,0.33,1.3,0.11,1.05,0.07,0.24,0.01,0.65,0.0,0.01,0.03,0.03,0.18,7.61,0.43,2.52,0.17,0.01,0.05,0.05,118.98,15.4,oconsumer,0.41,1.33,1.13,0.04,0.01,0.2,0.99,0.06,1.06,0.05,0.24,0.0,0.66,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.78,0.08,0.0,0.04,0.04,10.84,0.54,0.2146,0.0172,0.0085,0.0097,0.0094
11716,lka,2011,oconsumer,4.47,2.79,0.49,22.83,11.47,1.52,4.73,0.26,0.07,0.43,16.09,0.14,0.04,0.03,0.3,0.44,0.65,0.32,2.28,4.82,49.17,4.95,2.07,1.87,18.65,428.61,235.9,oconsumer,0.79,0.35,0.03,3.87,0.06,1.1,3.25,0.03,0.03,0.04,8.34,0.05,0.04,0.02,0.09,0.18,0.57,0.0,0.02,0.03,9.08,0.27,0.03,0.37,2.93,18.66,1.63,0.6167,0.0025,0.0034,0.0063,0.0034
11743,ltu,2011,oconsumer,7.94,5.57,9.42,36.74,1.16,2.83,2.0,4.8,24.2,9.97,76.64,2.39,1.43,5.06,4.69,57.9,8.73,0.28,18.69,11.02,29.01,3.57,0.3,1.78,43.56,663.94,84.85,oconsumer,3.51,4.5,7.07,12.58,2.6,2.89,1.34,0.95,23.86,6.95,62.34,2.04,3.24,4.44,6.44,49.95,4.64,0.01,0.3,1.28,23.66,0.62,0.15,0.25,4.66,93.66,0.99,0.5893,0.006,0.0092,0.023,0.0085
11770,lux,2011,oconsumer,0.15,0.07,0.04,0.45,0.84,0.32,0.09,0.15,0.14,1.95,1.73,0.33,2.44,0.34,1.01,2.18,0.06,0.02,5.93,8.55,3.6,2.08,10.81,0.87,19.07,902.96,27.79,oconsumer,0.04,0.05,0.04,0.25,0.28,0.25,0.12,0.12,0.14,1.54,1.71,0.29,2.4,0.3,0.42,2.02,0.04,0.0,0.25,3.35,3.1,1.8,10.94,0.81,11.62,481.23,1.39,0.3763,0.0166,0.0243,0.022,0.0253
11797,lva,2011,oconsumer,1.96,3.23,1.49,5.69,1.69,0.61,0.78,0.54,4.31,0.53,1.44,0.26,0.58,0.9,1.14,2.15,0.79,0.66,7.11,15.35,10.19,1.12,2.54,0.4,6.62,505.9,37.15,oconsumer,0.88,2.88,0.3,0.86,0.75,0.43,0.33,0.11,4.27,0.43,1.68,0.3,0.62,0.88,1.1,1.91,0.5,0.02,0.12,0.71,7.79,0.2,1.88,0.15,3.11,38.72,0.47,0.4173,0.006,0.0063,0.0088,0.0072
11824,mar,2011,oconsumer,17.2,7.46,0.07,34.36,0.79,3.43,8.47,0.12,1.09,4.65,23.72,2.17,5.91,3.72,4.91,68.34,1.3,0.0,63.39,22.89,10.59,4.44,0.69,2.21,13.86,465.58,304.6,oconsumer,2.66,5.31,0.02,5.92,0.08,2.57,5.11,0.05,0.25,1.43,16.26,0.79,5.85,0.75,1.57,25.82,0.18,0.0,0.11,0.94,5.8,2.79,0.24,1.25,6.66,41.27,16.7,0.464,0.0029,0.0034,0.0067,0.0033
11851,mdg,2011,oconsumer,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,14.92,0.01,oconsumer,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.6867,0.0006,0.0008,0.0005,0.0006
11905,mlt,2011,oconsumer,0.02,0.0,0.0,0.07,0.01,0.04,0.02,0.0,0.0,0.05,0.04,0.02,0.01,0.0,0.01,0.25,0.04,0.02,0.02,0.54,0.08,1.73,0.31,0.02,0.51,669.49,3.31,oconsumer,0.0,0.0,0.0,0.03,0.0,0.04,0.01,0.0,0.0,0.03,0.09,0.01,0.02,0.0,0.01,0.29,0.03,0.0,0.0,0.15,0.06,0.78,0.16,0.02,0.41,623.15,0.09,0.7214,0.1104,0.1717,0.1638,0.171
11932,mng,2011,oconsumer,0.51,1.37,0.61,0.21,0.02,0.03,0.02,0.01,0.0,0.02,0.01,0.0,0.29,0.0,0.01,0.02,0.0,0.02,1.38,0.85,1.71,0.3,0.04,0.03,4.08,26.82,45.29,oconsumer,0.05,1.43,0.17,0.02,0.0,0.03,0.01,0.01,0.0,0.0,0.01,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.68,0.04,0.01,0.0,0.37,2.93,0.47,0.1195,0.0031,0.0007,0.0029,0.003
11959,moz,2011,oconsumer,1.71,3.3,1.75,0.9,0.26,0.08,0.2,0.09,1.04,0.03,0.24,0.07,4.76,0.02,0.25,0.48,0.1,0.38,6.02,0.27,14.17,1.67,1.47,1.63,0.24,138.66,6.26,oconsumer,0.28,1.17,1.69,0.29,0.0,0.01,0.01,0.0,0.17,0.01,0.05,0.02,4.77,0.02,0.05,0.15,0.07,0.01,0.09,0.04,3.52,0.23,0.08,0.07,0.12,5.55,0.18,0.4876,0.0022,0.0022,0.0046,0.0021
11986,mus,2011,oconsumer,0.4,0.04,5.36,1.24,0.02,0.02,1.75,0.0,0.0,0.03,0.12,0.01,0.03,0.01,0.01,0.04,0.27,0.12,1.17,18.43,28.86,17.55,1.49,1.2,24.27,130.13,19.47,oconsumer,0.05,0.0,5.03,0.67,0.0,0.02,1.42,0.0,0.0,0.01,0.05,0.0,0.03,0.0,0.0,0.01,0.13,0.01,0.01,9.68,19.51,2.81,0.27,0.19,7.62,40.2,1.17,0.8283,0.0089,0.0153,0.0242,0.0119
12013,mwi,2011,oconsumer,9.2,1.17,10.43,1.04,7.49,0.4,0.79,0.11,0.49,1.17,2.39,0.0,0.27,0.76,0.49,0.52,0.11,0.19,0.11,3.84,1.54,0.39,1.31,1.45,0.22,6.0,2.76,oconsumer,3.35,0.34,10.47,0.66,0.07,0.15,0.16,0.0,0.13,0.04,2.31,0.0,0.04,0.03,0.2,0.25,0.03,0.0,0.08,0.07,1.06,0.09,0.25,0.22,0.18,1.95,0.03,0.5949,0.0017,0.0021,0.0156,0.0016
12040,mys,2011,oconsumer,1.32,1.87,17.0,23.55,7.34,2.18,1.0,0.19,4.93,3.09,31.25,1.54,6.97,2.82,16.75,64.85,1.59,1.52,28.23,39.05,74.18,124.78,10.41,49.03,43.27,21243.3,31.4,oconsumer,0.51,0.92,12.17,18.16,2.12,1.89,0.79,0.14,4.77,1.32,28.37,1.42,6.98,2.15,3.98,59.44,1.42,0.14,2.6,2.79,52.79,21.79,1.4,7.26,23.0,1100.11,1.49,0.4435,0.0099,0.0171,0.0097,0.0131
12067,nam,2011,oconsumer,0.22,0.74,0.0,3.13,2.52,0.92,0.15,0.06,0.18,0.04,2.56,0.1,0.61,0.16,0.85,0.85,0.47,0.11,3.69,0.29,1.14,0.24,0.84,0.92,0.51,226.06,6.4,oconsumer,0.08,0.74,0.0,1.79,0.2,0.13,0.03,0.04,0.11,0.02,2.19,0.05,0.55,0.14,0.47,0.3,0.42,0.01,0.1,0.02,0.71,0.03,0.06,0.09,0.03,37.17,0.08,0.2658,0.0253,0.0191,0.0112,0.028
12094,nga,2011,oconsumer,0.6,29.36,0.49,0.34,0.01,0.01,0.01,0.01,0.15,0.01,0.03,0.09,0.25,0.01,0.17,0.04,0.05,0.03,0.21,0.26,0.08,0.03,0.04,0.04,0.11,3079.28,0.69,oconsumer,0.01,1.51,0.48,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.23,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,30.71,0.01,0.9274,0.0005,0.0005,0.0005,0.0005
12121,nic,2011,oconsumer,1.29,0.16,0.06,3.55,1.06,0.94,0.79,0.08,0.21,0.09,0.29,0.03,0.91,0.02,0.89,1.85,0.02,0.19,0.72,1.24,0.76,1.28,0.33,0.61,1.13,268.53,1.06,oconsumer,0.68,0.04,0.01,1.89,0.35,0.88,0.7,0.05,0.03,0.03,0.07,0.02,0.91,0.01,0.76,1.57,0.01,0.01,0.0,0.05,0.24,0.33,0.03,0.17,0.04,21.89,0.07,0.8224,0.005,0.0128,0.0082,0.0064
12175,nor,2011,oconsumer,1.86,13.02,96.72,38.42,1.86,2.0,1.43,0.28,3.67,53.03,26.59,2.27,15.43,4.24,40.31,37.84,5.78,3.09,137.15,216.8,159.98,22.67,34.92,39.82,190.73,9717.01,530.23,oconsumer,0.13,11.61,102.1,15.57,0.33,0.61,0.32,0.1,2.15,22.68,22.43,1.13,15.27,2.35,10.87,25.25,1.46,0.04,1.3,6.39,91.27,2.44,3.75,3.74,69.5,610.57,2.94,0.6398,0.0053,0.0065,0.0071,0.0057
12202,npl,2011,oconsumer,1.55,0.67,0.75,0.24,0.04,0.18,0.11,0.02,0.19,0.11,0.08,0.04,0.18,0.08,0.03,0.04,0.16,0.19,164.91,2.31,1.43,2.15,0.37,0.59,0.28,513.11,3.94,oconsumer,0.03,0.03,0.08,0.01,0.01,0.15,0.1,0.01,0.01,0.01,0.07,0.0,0.06,0.01,0.0,0.0,0.03,0.0,1.59,0.04,0.16,0.11,0.29,0.01,0.12,19.63,0.17,0.4172,0.0341,0.038,0.025,0.0445
12256,omn,2011,oconsumer,0.8,0.79,3.84,2.2,0.07,0.06,0.21,0.08,0.05,0.9,5.59,0.21,1.96,0.08,2.72,4.88,3.58,6.95,152.67,57.62,110.96,11.44,8.37,0.38,43.78,491.03,57.16,oconsumer,0.08,0.66,3.64,1.28,0.0,0.01,0.01,0.01,0.03,0.13,4.55,0.12,1.62,0.02,0.55,1.7,1.78,0.03,0.14,2.37,28.95,0.63,0.19,0.09,11.72,22.1,0.39,0.5487,0.0013,0.0009,0.003,0.0011
12283,pak,2011,oconsumer,0.05,0.22,0.16,0.63,0.03,0.11,0.33,0.16,0.01,0.02,0.05,0.03,0.02,0.01,0.07,0.12,0.04,0.01,0.13,0.09,0.15,0.01,0.0,0.0,0.01,833.62,3.98,oconsumer,0.01,0.03,0.01,0.02,0.0,0.09,0.06,0.01,0.0,0.0,0.01,0.02,0.02,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,6.33,0.3,0.2703,0.0008,0.0007,0.0003,0.0008
